epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.4395,0.0000,0.4395,0.1528,0.5483,0.0000,0.5483,0.1324
1,0.6038,0.0000,0.6038,0.1070,0.6188,0.0000,0.6188,0.1020
2,0.6414,0.0000,0.6414,0.0946,0.6402,0.0000,0.6402,0.0893
3,0.6499,0.0000,0.6499,0.0908,0.6587,0.0000,0.6587,0.0858
4,0.6616,0.0000,0.6616,0.0882,0.6558,0.0000,0.6558,0.0866
5,0.6661,0.0000,0.6661,0.0867,0.6640,0.0000,0.6640,0.0836
6,0.6690,0.0000,0.6690,0.0859,0.6594,0.0000,0.6594,0.0818
7,0.6812,0.0000,0.6812,0.0836,0.6742,0.0000,0.6742,0.0801
8,0.6912,0.0000,0.6912,0.0811,0.6737,0.0000,0.6737,0.0827
9,0.7000,0.0000,0.7000,0.0786,0.6847,0.0000,0.6847,0.0766
10,0.7020,0.0000,0.7020,0.0784,0.6827,0.0000,0.6827,0.0778
11,0.7030,0.0000,0.7030,0.0785,0.6971,0.0000,0.6971,0.0752
12,0.7031,0.0000,0.7031,0.0782,0.6921,0.0000,0.6921,0.0764
13,0.7058,0.0000,0.7058,0.0765,0.6990,0.0000,0.6990,0.0743
14,0.7061,0.0000,0.7061,0.0769,0.7031,0.0000,0.7031,0.0741
15,0.7078,0.0000,0.7078,0.0760,0.7101,0.0000,0.7101,0.0738
16,0.7076,0.0000,0.7076,0.0765,0.6890,0.0000,0.6890,0.0794
17,0.7075,0.0000,0.7075,0.0766,0.7087,0.0000,0.7087,0.0743
18,0.7112,0.0000,0.7112,0.0749,0.6993,0.0000,0.6993,0.0748
19,0.7110,0.0000,0.7110,0.0751,0.7057,0.0000,0.7057,0.0741
20,0.7131,0.0000,0.7131,0.0749,0.7054,0.0000,0.7054,0.0740
21,0.7117,0.0000,0.7117,0.0758,0.7030,0.0000,0.7030,0.0738
22,0.7130,0.0000,0.7130,0.0746,0.7012,0.0000,0.7012,0.0732
23,0.7108,0.0000,0.7108,0.0757,0.7103,0.0000,0.7103,0.0718
24,0.7148,0.0000,0.7148,0.0743,0.7117,0.0000,0.7117,0.0715
25,0.7138,0.0000,0.7138,0.0743,0.7107,0.0000,0.7107,0.0725
26,0.7140,0.0000,0.7140,0.0741,0.7113,0.0000,0.7113,0.0721
27,0.7148,0.0000,0.7148,0.0744,0.7096,0.0000,0.7096,0.0712
28,0.7144,0.0000,0.7144,0.0750,0.7080,0.0000,0.7080,0.0716
29,0.7162,0.0000,0.7162,0.0736,0.7122,0.0000,0.7122,0.0735
30,0.7152,0.0000,0.7152,0.0738,0.7054,0.0000,0.7054,0.0724
31,0.7149,0.0000,0.7149,0.0742,0.7114,0.0000,0.7114,0.0721
32,0.7182,0.0000,0.7182,0.0732,0.7122,0.0000,0.7122,0.0714
33,0.7176,0.0000,0.7176,0.0732,0.7090,0.0000,0.7090,0.0723
34,0.7189,0.0000,0.7189,0.0730,0.7103,0.0000,0.7103,0.0709
35,0.7171,0.0000,0.7171,0.0737,0.7153,0.0000,0.7153,0.0738
36,0.7175,0.0000,0.7175,0.0743,0.7133,0.0000,0.7133,0.0716
37,0.7172,0.0000,0.7172,0.0735,0.7107,0.0000,0.7107,0.0711
38,0.7178,0.0000,0.7178,0.0739,0.7122,0.0000,0.7122,0.0745
39,0.7170,0.0000,0.7170,0.0738,0.7165,0.0000,0.7165,0.0709
40,0.7179,0.0000,0.7179,0.0737,0.7137,0.0000,0.7137,0.0725
41,0.7184,0.0000,0.7184,0.0733,0.7137,0.0000,0.7137,0.0716
42,0.7197,0.0000,0.7197,0.0730,0.7174,0.0000,0.7174,0.0703
43,0.7201,0.0000,0.7201,0.0726,0.7107,0.0000,0.7107,0.0709
44,0.7179,0.0000,0.7179,0.0736,0.7099,0.0000,0.7099,0.0707
45,0.7187,0.0000,0.7187,0.0732,0.7167,0.0000,0.7167,0.0713
46,0.7182,0.0000,0.7182,0.0741,0.7141,0.0000,0.7141,0.0706
47,0.7160,0.0000,0.7160,0.0751,0.7155,0.0000,0.7155,0.0719
48,0.7180,0.0000,0.7180,0.0735,0.7093,0.0000,0.7093,0.0716
49,0.7185,0.0000,0.7185,0.0736,0.7177,0.0000,0.7177,0.0714
50,0.7196,0.0000,0.7196,0.0729,0.7099,0.0000,0.7099,0.0710
51,0.7192,0.0000,0.7192,0.0731,0.7158,0.0000,0.7158,0.0704
52,0.7192,0.0000,0.7192,0.0732,0.7131,0.0000,0.7131,0.0704
53,0.7191,0.0000,0.7191,0.0731,0.7128,0.0000,0.7128,0.0729
54,0.7199,0.0000,0.7199,0.0726,0.7167,0.0000,0.7167,0.0698
55,0.7204,0.0000,0.7204,0.0722,0.7107,0.0000,0.7107,0.0704
56,0.7197,0.0000,0.7197,0.0730,0.7118,0.0000,0.7118,0.0701
57,0.7203,0.0000,0.7203,0.0724,0.7178,0.0000,0.7178,0.0707
58,0.7195,0.0000,0.7195,0.0734,0.7083,0.0000,0.7083,0.0721
59,0.7182,0.0000,0.7182,0.0740,0.7054,0.0000,0.7054,0.0720
60,0.7198,0.0000,0.7198,0.0728,0.7144,0.0000,0.7144,0.0710
61,0.7210,0.0000,0.7210,0.0725,0.7129,0.0000,0.7129,0.0703
62,0.7201,0.0000,0.7201,0.0726,0.7127,0.0000,0.7127,0.0700
63,0.7209,0.0000,0.7209,0.0724,0.7128,0.0000,0.7128,0.0723
64,0.7191,0.0000,0.7191,0.0727,0.7114,0.0000,0.7114,0.0697
65,0.7206,0.0000,0.7206,0.0726,0.7100,0.0000,0.7100,0.0709
66,0.7194,0.0000,0.7194,0.0727,0.7083,0.0000,0.7083,0.0706
67,0.7204,0.0000,0.7204,0.0728,0.7121,0.0000,0.7121,0.0706
68,0.7178,0.0000,0.7178,0.0742,0.7090,0.0000,0.7090,0.0731
69,0.7203,0.0000,0.7203,0.0728,0.7102,0.0000,0.7102,0.0701
70,0.7207,0.0000,0.7207,0.0724,0.7135,0.0000,0.7135,0.0703
71,0.7200,0.0000,0.7200,0.0725,0.7049,0.0000,0.7049,0.0756
72,0.7190,0.0000,0.7190,0.0735,0.7078,0.0000,0.7078,0.0713
73,0.7208,0.0000,0.7208,0.0726,0.7119,0.0000,0.7119,0.0709
74,0.7201,0.0000,0.7201,0.0726,0.7195,0.0000,0.7195,0.0705
75,0.7198,0.0000,0.7198,0.0727,0.7082,0.0000,0.7082,0.0723
76,0.7186,0.0000,0.7186,0.0734,0.7143,0.0000,0.7143,0.0706
77,0.7204,0.0000,0.7204,0.0727,0.7158,0.0000,0.7158,0.0699
78,0.7206,0.0000,0.7206,0.0724,0.7124,0.0000,0.7124,0.0734
79,0.7207,0.0000,0.7207,0.0727,0.7122,0.0000,0.7122,0.0703
80,0.7207,0.0000,0.7207,0.0726,0.7139,0.0000,0.7139,0.0702
81,0.7200,0.0000,0.7200,0.0730,0.7157,0.0000,0.7157,0.0735
82,0.7198,0.0000,0.7198,0.0732,0.7173,0.0000,0.7173,0.0702
83,0.7206,0.0000,0.7206,0.0727,0.7174,0.0000,0.7174,0.0700
84,0.7215,0.0000,0.7215,0.0726,0.7165,0.0000,0.7165,0.0696
85,0.7210,0.0000,0.7210,0.0724,0.7072,0.0000,0.7072,0.0715
86,0.7211,0.0000,0.7211,0.0723,0.7125,0.0000,0.7125,0.0703
87,0.7203,0.0000,0.7203,0.0722,0.7120,0.0000,0.7120,0.0706
88,0.7200,0.0000,0.7200,0.0735,0.7203,0.0000,0.7203,0.0709
89,0.7205,0.0000,0.7205,0.0725,0.7172,0.0000,0.7172,0.0695
90,0.7203,0.0000,0.7203,0.0728,0.7131,0.0000,0.7131,0.0705
91,0.7208,0.0000,0.7208,0.0725,0.7142,0.0000,0.7142,0.0702
92,0.7222,0.0000,0.7222,0.0717,0.7121,0.0000,0.7121,0.0705
93,0.7209,0.0000,0.7209,0.0729,0.7093,0.0000,0.7093,0.0721
94,0.7192,0.0000,0.7192,0.0734,0.7139,0.0000,0.7139,0.0715
95,0.7210,0.0000,0.7210,0.0725,0.7163,0.0000,0.7163,0.0695
96,0.7223,0.0000,0.7223,0.0718,0.7172,0.0000,0.7172,0.0701
97,0.7233,0.0000,0.7233,0.0719,0.7107,0.0000,0.7107,0.0703
98,0.7205,0.0000,0.7205,0.0731,0.7136,0.0000,0.7136,0.0718
99,0.7205,0.0000,0.7205,0.0731,0.7135,0.0000,0.7135,0.0700
100,0.7197,0.0000,0.7197,0.0736,0.7153,0.0000,0.7153,0.0702
101,0.7209,0.0000,0.7209,0.0724,0.7166,0.0000,0.7166,0.0705
102,0.7215,0.0000,0.7215,0.0723,0.7188,0.0000,0.7188,0.0701
103,0.7214,0.0000,0.7214,0.0723,0.7143,0.0000,0.7143,0.0696
104,0.7214,0.0000,0.7214,0.0723,0.7151,0.0000,0.7151,0.0703
105,0.7215,0.0000,0.7215,0.0721,0.7157,0.0000,0.7157,0.0702
106,0.7207,0.0000,0.7207,0.0728,0.7128,0.0000,0.7128,0.0722
107,0.7210,0.0000,0.7210,0.0725,0.7115,0.0000,0.7115,0.0708
108,0.7219,0.0000,0.7219,0.0722,0.7158,0.0000,0.7158,0.0698
109,0.7199,0.0000,0.7199,0.0732,0.7148,0.0000,0.7148,0.0725
110,0.7204,0.0000,0.7204,0.0726,0.7159,0.0000,0.7159,0.0700
111,0.7201,0.0000,0.7201,0.0726,0.7113,0.0000,0.7113,0.0703
112,0.7196,0.0000,0.7196,0.0727,0.7113,0.0000,0.7113,0.0710
113,0.7208,0.0000,0.7208,0.0723,0.7150,0.0000,0.7150,0.0704
114,0.7213,0.0000,0.7213,0.0725,0.7181,0.0000,0.7181,0.0702
115,0.7204,0.0000,0.7204,0.0735,0.7034,0.0000,0.7034,0.0744
116,0.7198,0.0000,0.7198,0.0732,0.7136,0.0000,0.7136,0.0714
117,0.7211,0.0000,0.7211,0.0730,0.7066,0.0000,0.7066,0.0724
118,0.7218,0.0000,0.7218,0.0721,0.7149,0.0000,0.7149,0.0697
119,0.7213,0.0000,0.7213,0.0723,0.7138,0.0000,0.7138,0.0706
120,0.7204,0.0000,0.7204,0.0732,0.7147,0.0000,0.7147,0.0697
121,0.7203,0.0000,0.7203,0.0725,0.7170,0.0000,0.7170,0.0703
122,0.7202,0.0000,0.7202,0.0730,0.7143,0.0000,0.7143,0.0700
123,0.7214,0.0000,0.7214,0.0721,0.7188,0.0000,0.7188,0.0706
124,0.7205,0.0000,0.7205,0.0727,0.7123,0.0000,0.7123,0.0697
125,0.7208,0.0000,0.7208,0.0726,0.7197,0.0000,0.7197,0.0705
