epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2637,0.0000,0.2637,0.2325,0.3591,0.0000,0.3591,0.1640
1,0.2990,0.0000,0.2990,0.1671,0.3398,0.0000,0.3398,0.1439
2,0.3166,0.0000,0.3166,0.1549,0.3820,0.0000,0.3820,0.1383
3,0.3242,0.0000,0.3242,0.1525,0.3990,0.0000,0.3990,0.1364
4,0.3302,0.0000,0.3302,0.1518,0.4341,0.0000,0.4341,0.1333
5,0.3407,0.0000,0.3407,0.1509,0.4975,0.0000,0.4975,0.1278
6,0.3514,0.0000,0.3514,0.1499,0.5493,0.0000,0.5493,0.1236
7,0.3610,0.0000,0.3610,0.1493,0.5919,0.0000,0.5919,0.1190
8,0.3672,0.0000,0.3672,0.1484,0.6105,0.0000,0.6105,0.1161
9,0.3715,0.0000,0.3715,0.1480,0.6608,0.0000,0.6608,0.1143
10,0.3832,0.0000,0.3832,0.1473,0.7075,0.0000,0.7075,0.1104
11,0.3918,0.0000,0.3918,0.1465,0.7497,0.0000,0.7497,0.1065
12,0.3988,0.0000,0.3988,0.1460,0.8021,0.0000,0.8021,0.1029
13,0.4037,0.0000,0.4037,0.1455,0.8065,0.0000,0.8065,0.1001
14,0.4076,0.0000,0.4076,0.1451,0.8304,0.0000,0.8304,0.0967
15,0.4092,0.0000,0.4092,0.1448,0.8271,0.0000,0.8271,0.0969
16,0.4112,0.0000,0.4112,0.1444,0.8492,0.0000,0.8492,0.0947
17,0.4133,0.0000,0.4133,0.1442,0.8514,0.0000,0.8514,0.0935
18,0.4148,0.0000,0.4148,0.1442,0.8859,0.0000,0.8859,0.0927
19,0.4172,0.0000,0.4172,0.1438,0.8686,0.0000,0.8686,0.0914
20,0.4198,0.0000,0.4198,0.1436,0.9055,0.0000,0.9055,0.0899
21,0.4224,0.0000,0.4224,0.1435,0.9115,0.0000,0.9115,0.0892
22,0.4237,0.0000,0.4237,0.1434,0.9314,0.0000,0.9314,0.0879
23,0.4263,0.0000,0.4263,0.1432,0.9295,0.0000,0.9295,0.0878
24,0.4288,0.0000,0.4288,0.1431,0.9457,0.0000,0.9457,0.0876
25,0.4299,0.0000,0.4299,0.1430,0.9343,0.0000,0.9343,0.0867
26,0.4313,0.0000,0.4313,0.1429,0.9686,0.0000,0.9686,0.0867
27,0.4322,0.0000,0.4322,0.1428,0.9692,0.0000,0.9692,0.0858
28,0.4333,0.0000,0.4333,0.1427,0.9591,0.0000,0.9591,0.0851
29,0.4352,0.0000,0.4352,0.1426,0.9811,0.0000,0.9811,0.0849
